SEGMENTATION_VAR_1,SEGMENTATION_VAR_2,SEGMENTATION_VAR_3,SEGMENTATION_VAR_4,SEGMENTATION_VAR_5,ISSUE_DT,MOB,booked_accts,open_accts,mthly_writeoffs,credit_limit,balance,spend,revolve_balance,annual_fee
One,Existing,No Hit,CRI 14-15,Other,2028-09-31,7,150,145,0.0111447,404145.798,104069.4829,164379.1095,68643.81463,-13.55837
One,Existing,No Hit,CRI 14-15,Other,2028-09-31,8,150,145,0,411055.86,109481.2754,172538.1487,75217.8841,-0.39179
One,Existing,No Hit,CRI 14-15,Other,2028-09-31,9,150,144,0.073584,419256,114526.1491,178016.2653,81077.41294,3.058272
One,Existing,No Hit,CRI 14-15,Other,2028-09-31,10,150,144,0.0528192,426692.448,121279.7332,189634.3273,87156.92834,0.6890688
One,Existing,No Hit,CRI 14-15,Other,2028-09-31,11,150,144,0.1052352,431797.1328,125822.7483,192025.1074,91601.07457,1.9073376
One,Existing,No Hit,CRI 14-15,Other,2028-09-31,12,150,143,0.0814814,435452.3316,130195.7184,201494.1576,96470.34032,0.7323316
One,Existing,No Hit,CRI 14-15,Other,47057,1,150,146,0,408668.892,5310.570518,34690.3493,356.2904245,0
One,Existing,No Hit,CRI 14-15,Other,47057,2,150,146,0,407195.8104,43323.924,146765.0159,7221.95083,549.4308792
One,Existing,No Hit,CRI 14-15,Other,47057,3,150,146,0,406993.104,71212.96718,163307.611,26769.55255,-18.939704
One,Existing,No Hit,CRI 14-15,Other,47057,4,150,145,0.0105357,404156.76,81861.06259,160182.3586,41840.62985,-6.3945
One,Existing,No Hit,CRI 14-15,Other,47057,5,150,145,0,404104.56,90225.23332,161716.3409,53149.19473,-4.39901
One,Existing,No Hit,CRI 14-15,Other,47057,6,150,145,0,404082.288,97930.95883,166778.4991,62357.61638,-12.13737
One,Existing,No Hit,CRI 14-15,Other,47057,7,150,145,0.0111447,404145.798,104069.4829,164379.1095,68643.81463,-13.55837
One,Existing,No Hit,CRI 14-15,Other,47057,8,150,145,0,411055.86,109481.2754,172538.1487,75217.8841,-0.39179
One,Existing,No Hit,CRI 14-15,Other,47057,9,150,144,0.073584,419256,114526.1491,178016.2653,81077.41294,3.058272
One,Existing,No Hit,CRI 14-15,Other,47057,10,150,144,0.0528192,426692.448,121279.7332,189634.3273,87156.92834,0.6890688
One,Existing,No Hit,CRI 14-15,Other,47057,11,150,144,0.1052352,431797.1328,125822.7483,192025.1074,91601.07457,1.9073376
One,Existing,No Hit,CRI 14-15,Other,47057,12,150,143,0.0814814,435452.3316,130195.7184,201494.1576,96470.34032,0.7323316
One,Existing,No Hit,CRI 01-13,University,2028-07-31,1,30,28,0,725433.935,11446.91223,96767.51872,1206.829642,0
One,Existing,No Hit,CRI 01-13,University,2028-07-31,2,30,28,0,722819.047,93384.5345,409395.8898,24462.2469,1421.155117
One,Existing,No Hit,CRI 01-13,University,2028-07-31,3,30,28,0,720136.2,153005.6821,454076.1198,90382.47609,-48.83182
One,Existing,No Hit,CRI 01-13,University,2028-07-31,4,30,28,0.0273513,720049.4,177096.798,448457.9991,142241.4563,-16.6005
One,Existing,No Hit,CRI 01-13,University,2028-07-31,5,30,28,0,717633.96,194562.0487,451292.1532,180103.209,-11.383251
One,Existing,No Hit,CRI 01-13,University,2028-07-31,6,30,28,0,717594.408,211178.7055,465418.8163,211307.1867,-31.407687
One,Existing,No Hit,CRI 01-13,University,2028-07-31,7,30,28,0.02883897,717707.193,224415.843,458722.983,232608.8166,-35.084787
One,Existing,No Hit,CRI 01-13,University,2028-07-31,8,30,28,0,727616.12,235321.8219,479933.701,254061.0634,-1.010548
One,Existing,No Hit,CRI 01-13,University,2028-07-31,9,30,28,0.191114,747285,247874.8829,498610.3727,275754.3624,7.943012
One,Existing,No Hit,CRI 01-13,University,2028-07-31,10,30,28,0.1367378,758070.495,261639.7684,529427.1852,295469.1102,1.7838542
One,Existing,No Hit,CRI 01-13,University,2028-07-31,11,30,28,0.2715444,764640.756,270556.356,534355.5817,309523.614,4.9216122
One,Existing,No Hit,CRI 01-13,University,2028-07-31,12,30,28,0.2117214,776505.906,281917.3024,564626.4856,328256.6133,1.9028916
One,Existing,No Hit,CRI 01-13,University,2028-08-31,1,35,33,0,1219941.955,19249.95208,162731.2292,2029.491648,0
One,Existing,No Hit,CRI 01-13,University,2028-08-31,2,35,33,0,1210896.217,156441.6157,685836.8444,40980.16282,2380.777543
One,Existing,No Hit,CRI 01-13,University,2028-08-31,3,35,33,0,1207970.4,256654.6926,761676.072,151609.3147,-81.91144
One,Existing,No Hit,CRI 01-13,University,2028-08-31,4,35,33,0.0458796,1207824.8,297065.5966,752252.1275,238598.5718,-27.846
One,Existing,No Hit,CRI 01-13,University,2028-08-31,5,35,33,0,1205346.36,326788.6837,757995.5584,302503.4481,-19.119441
One,Existing,No Hit,CRI 01-13,University,2028-08-31,6,35,33,0,1202957.616,354014.7879,780216.6565,354230.1705,-52.651074
One,Existing,No Hit,CRI 01-13,University,2028-08-31,7,35,33,0.04834494,1203146.686,376205.1996,768991.9262,389939.6991,-58.815274
One,Existing,No Hit,CRI 01-13,University,2028-08-31,8,35,33,0,1221355.63,395004.4868,805602.998,426459.6421,-1.696277
One,Existing,No Hit,CRI 01-13,University,2028-08-31,9,35,33,0.320178,1251945,415270.9077,835334.2608,461978.0877,13.307124
One,Existing,No Hit,CRI 01-13,University,2028-08-31,10,35,33,0.229381,1271681.775,438907.1033,888127.0371,495656.6506,2.992459
One,Existing,No Hit,CRI 01-13,University,2028-08-31,11,35,33,0.4561236,1284396.564,454463.9445,897577.6765,519918.7503,8.2670218
One,Existing,No Hit,CRI 01-13,University,2028-08-31,12,35,33,0.3549447,1301789.313,472626.0658,946579.6964,550312.5575,3.1901418
One,Existing,No Hit,CRI 01-13,University,2028-09-31,1,7,5,0,1476526.305,23298.69918,196957.6828,2456.344576,0
One,Existing,No Hit,CRI 01-13,University,2028-09-31,2,7,5,0,1466555.687,189471.5153,830639.2491,49632.40449,2883.436909
One,Existing,No Hit,CRI 01-13,University,2028-09-31,3,7,5,0,1463502.6,310947.0314,922799.8564,183680.5159,-99.23886
One,Existing,No Hit,CRI 01-13,University,2028-09-31,4,7,5,0.05549667,1461003.46,359335.1159,909935.7465,288612.5032,-33.68295
One,Existing,No Hit,CRI 01-13,University,2028-09-31,5,7,5,0,1458492.32,395420.6038,917189.2305,366035.0007,-23.134892
One,Existing,No Hit,CRI 01-13,University,2028-09-31,6,7,5,0,1458411.936,429191.6734,945899.7303,429452.7936,-63.831804
One,Existing,No Hit,CRI 01-13,University,2028-09-31,7,7,5,0.05851791,1456318.479,455368.0698,930806.8296,471992.6473,-71.191461
One,Existing,No Hit,CRI 01-13,University,2028-09-31,8,7,5,0,1478856.14,478283.9627,975449.6649,516370.8626,-2.053906
One,Existing,No Hit,CRI 01-13,University,2028-09-31,9,7,5,0.3878125,1516406.25,502992.863,1011790.529,559566.4822,16.118125
One,Existing,No Hit,CRI 01-13,University,2028-09-31,10,7,5,0.2779296,1540833.84,531802.0048,1076099.556,600562.6213,3.6258144
One,Existing,No Hit,CRI 01-13,University,2028-09-31,11,7,5,0.5519628,1554269.772,549954.4231,1086173.764,629162.3788,10.0040614
One,Existing,No Hit,CRI 01-13,University,2028-09-31,12,7,5,0.4296699,1575850.221,572126.2902,1145859.632,666167.8328,3.8617506
One,Existing,No Hit,CRI 01-13,University,2028-10-31,1,17,15,0,1369227.395,21605.58676,182644.8022,2277.842443,0
One,Existing,No Hit,CRI 01-13,University,2028-10-31,2,17,15,0,1361967.722,175959.2836,771401.9017,46092.85108,2677.803532
One,Existing,No Hit,CRI 01-13,University,2028-10-31,3,17,15,0,1356643.68,288242.9624,855420.8193,170268.9227,-91.992848
One,Existing,No Hit,CRI 01-13,University,2028-10-31,4,17,15,0.05143809,1354157.42,333056.2362,843390.366,267505.7065,-31.21965
One,Existing,No Hit,CRI 01-13,University,2028-10-31,5,17,15,0,1353982.52,367086.3249,851467.0723,339806.3781,-21.477137
One,Existing,No Hit,CRI 01-13,University,2028-10-31,6,17,15,0,1351585.584,397754.0668,876614.0812,397996.0603,-59.156226
One,Existing,No Hit,CRI 01-13,University,2028-10-31,7,17,15,0.05431806,1351798.014,422686.1509,864002.5117,438117.5769,-66.082026
One,Existing,No Hit,CRI 01-13,University,2028-10-31,8,17,15,0,1372548.59,443902.5277,905329.4813,479251.5514,-1.906261
One,Existing,No Hit,CRI 01-13,University,2028-10-31,9,17,15,0.3592695,1404798.75,465972.5883,937322.7461,518382.3891,14.931831
One,Existing,No Hit,CRI 01-13,University,2028-10-31,10,17,15,0.2574412,1427246.73,492598.6519,996771.7038,556290.3768,3.3585268
One,Existing,No Hit,CRI 01-13,University,2028-10-31,11,17,15,0.5120298,1441822.602,510166.7236,1007592.061,583644.2003,9.2802949
One,Existing,No Hit,CRI 01-13,University,2028-10-31,12,17,15,0.3985344,1461658.176,530667.8634,1062826.326,617894.8014,3.5819136
One,Existing,No Hit,CRI 01-13,College,46965,1,23,21,0,401204.62,6703.166309,43787.2315,546.089531,0
One,Existing,No Hit,CRI 01-13,College,46965,2,23,21,0,397899.1024,54430.44855,184389.7068,11017.66443,1035.424534
One,Existing,No Hit,CRI 01-13,College,46965,3,23,21,0,397701.024,89469.12902,205173.1629,40839.09653,-35.692632
One,Existing,No Hit,CRI 01-13,College,46965,4,23,21,0.01999188,397653.088,103556.2605,202634.629,64271.44745,-12.1338
One,Existing,No Hit,CRI 01-13,College,46965,5,23,21,0,395743.776,113603.7913,203619.1957,81261.04186,-8.308278
One,Existing,No Hit,CRI 01-13,College,46965,6,23,21,0,395721.9648,123306.1728,209993.0264,95340.0122,-22.923486
One,Existing,No Hit,CRI 01-13,College,46965,7,23,21,0.02104866,395784.1608,131035.2701,206971.9231,104951.1271,-25.607286
One,Existing,No Hit,CRI 01-13,College,46965,8,23,21,0,402551.256,137849.3301,217245.0779,115002.3751,-0.739962
One,Existing,No Hit,CRI 01-13,College,46965,9,23,21,0.139284,411492,144521.0929,224639.5729,124235.9678,5.788872
One,Existing,No Hit,CRI 01-13,College,46965,10,23,21,0.0999792,418790.736,153043.4729,239300.4606,133551.6878,1.3043088
One,Existing,No Hit,CRI 01-13,College,46965,11,23,21,0.1982556,421801.8288,158027.3803,241174.3909,139699.4279,3.5932878
One,Existing,No Hit,CRI 01-13,College,46965,12,23,21,0.1545786,428347.0488,164663.1164,254836.7668,148154.3217,1.3893084
One,Existing,No Hit,CRI 01-13,College,46996,1,15,13,0,485177.68,8106.154606,52952.00089,660.3873398,0
One,Existing,No Hit,CRI 01-13,College,46996,2,15,13,0,481569.4744,65876.10362,223163.2433,13334.46303,1253.153992
One,Existing,No Hit,CRI 01-13,College,46996,3,15,13,0,481329.744,108282.7309,248317.0523,49426.75701,-43.198092
One,Existing,No Hit,CRI 01-13,College,46996,4,15,13,0.02410236,479413.536,124848.2019,244297.8238,77486.13758,-14.6286
One,Existing,No Hit,CRI 01-13,College,2028-08-31,5,15,13,0,479351.616,137604.5923,246637.3356,98428.8676,-10.063548
One,Existing,No Hit,CRI 01-13,College,2028-08-31,6,15,13,0,479325.1968,149356.7727,254357.7503,115482.2683,-27.766476
One,Existing,No Hit,CRI 01-13,College,2028-08-31,7,15,13,0.02549556,479400.5328,158718.7778,250698.3858,127123.9005,-31.017276
One,Existing,No Hit,CRI 01-13,College,2028-08-31,8,15,13,0,485707.384,166325.248,262121.9953,138758.7343,-0.892818
One,Existing,No Hit,CRI 01-13,College,2028-08-31,9,15,13,0.168849,498837,175197.74,272322.5011,150606.81,7.017642
One,Existing,No Hit,CRI 01-13,College,2028-08-31,10,15,13,0.1207296,505709.568,184807.2125,288966.594,161269.9626,1.5750144
One,Existing,No Hit,CRI 01-13,College,2028-08-31,11,15,13,0.2405376,511759.5648,191729.9021,292609.6875,169493.1448,4.3596288
One,Existing,No Hit,CRI 01-13,College,2028-08-31,12,15,13,0.186813,517670.604,199000.4488,307978.083,179049.0618,1.679022
One,Existing,No Hit,CRI 01-13,College,2028-09-31,1,25,23,0,653123.8,10912.1312,71281.53966,888.9829574,0
One,Existing,No Hit,CRI 01-13,College,2028-09-31,2,25,23,0,648910.2184,88767.41376,300710.3163,17968.06022,1688.612908
One,Existing,No Hit,CRI 01-13,College,2028-09-31,3,25,23,0,646728.768,145491.8547,333646.078,66411.24108,-58.042224
One,Existing,No Hit,CRI 01-13,College,2028-09-31,4,25,23,0.03251016,646650.816,168399.9002,329517.9949,104516.1856,-19.7316
One,Existing,No Hit,CRI 01-13,College,2028-09-31,5,25,23,0,644709.344,185072.8431,331717.6569,132383.0118,-13.535082
One,Existing,No Hit,CRI 01-13,College,2028-09-31,6,25,23,0,644673.8112,200879.0702,342101.3153,155319.1748,-37.344834
One,Existing,No Hit,CRI 01-13,College,2028-09-31,7,25,23,0.03429054,644775.1352,213470.6043,337179.6119,170976.7189,-41.717034
One,Existing,No Hit,CRI 01-13,College,2028-09-31,8,25,23,0,653909.552,223924.2639,352895.7603,186811.3699,-1.202004
One,Existing,No Hit,CRI 01-13,College,2028-09-31,9,25,23,0.226665,669645,235187.6276,365569.1162,202176.457,9.42057
One,Existing,No Hit,CRI 01-13,College,2028-09-31,10,25,23,0.162702,681522.66,249056.595,389427.6364,217336.4731,2.122578
One,Existing,No Hit,CRI 01-13,College,2028-09-31,11,25,23,0.3232224,687676.9152,257637.056,393194.2676,227756.4133,5.8582512
One,Existing,No Hit,CRI 01-13,College,2028-09-31,12,25,23,0.2512818,696317.7144,267675.1134,414260.7156,240838.5419,2.2584492
One,Existing,No Hit,CRI 01-13,College,2028-10-31,1,27,25,0,485177.68,8106.154606,52952.00089,660.3873398,0
One,Existing,No Hit,CRI 01-13,College,2028-10-31,2,27,25,0,481569.4744,65876.10362,223163.2433,13334.46303,1253.153992
One,Existing,No Hit,CRI 01-13,College,2028-10-31,3,27,25,0,481329.744,108282.7309,248317.0523,49426.75701,-43.198092
One,Existing,No Hit,CRI 01-13,College,2028-10-31,4,27,25,0.02410236,479413.536,124848.2019,244297.8238,77486.13758,-14.6286
One,Existing,No Hit,CRI 01-13,College,2028-10-31,5,27,25,0,479351.616,137604.5923,246637.3356,98428.8676,-10.063548
One,Existing,No Hit,CRI 01-13,College,2028-10-31,6,27,25,0,479325.1968,149356.7727,254357.7503,115482.2683,-27.766476
One,Existing,No Hit,CRI 01-13,College,2028-10-31,7,27,25,0.02549556,479400.5328,158718.7778,250698.3858,127123.9005,-31.017276
One,Existing,No Hit,CRI 01-13,College,2028-10-31,8,27,25,0,485707.384,166325.248,262121.9953,138758.7343,-0.892818
One,Existing,No Hit,CRI 01-13,College,2028-10-31,9,27,25,0.168849,498837,175197.74,272322.5011,150606.81,7.017642
One,Existing,No Hit,CRI 01-13,College,2028-10-31,10,27,25,0.1207296,505709.568,184807.2125,288966.594,161269.9626,1.5750144
One,Existing,No Hit,CRI 01-13,College,2028-10-31,11,27,25,0.2405376,511759.5648,191729.9021,292609.6875,169493.1448,4.3596288
One,Existing,No Hit,CRI 01-13,College,2028-10-31,12,27,25,0.186813,517670.604,199000.4488,307978.083,179049.0618,1.679022
One,Existing,No Hit,CRI 01-13,Other,2028-07-31,1,10,8,0,13062.476,266.7409849,1346.429082,23.00897066,0
One,Existing,No Hit,CRI 01-13,Other,2028-07-31,2,10,8,0,13015.3912,2176.087507,5696.359063,466.3882141,47.3091168
One,Existing,No Hit,CRI 01-13,Other,2028-07-31,3,10,8,0,13008.912,3576.907027,6338.423256,1728.757797,-1.630816
One,Existing,No Hit,CRI 01-13,Other,2028-07-31,4,10,8,0.00091344,13007.344,4140.099717,6260.000222,2720.671497,-0.5544
One,Existing,No Hit,CRI 01-13,Other,2028-07-31,5,10,8,0,13005.664,4563.115248,6319.948954,3456.006751,-0.381392
One,Existing,No Hit,CRI 01-13,Other,2028-07-31,6,10,8,0,13004.9472,4952.830102,6517.780423,4054.780966,-1.052304
One,Existing,No Hit,CRI 01-13,Other,2028-07-31,7,10,8,0.00096624,13006.9912,5263.284192,6424.011177,4463.538685,-1.175504
One,Existing,No Hit,CRI 01-13,Other,2028-07-31,8,10,8,0,13229.384,5536.984045,6742.870179,4891.015124,-0.033968
One,Existing,No Hit,CRI 01-13,Other,2028-07-31,9,10,8,0.006424,13587,5832.350185,7005.269699,5308.640133,0.266992
One,Existing,No Hit,CRI 01-13,Other,2028-07-31,10,10,8,0.0046112,13827.996,6176.28271,7462.461954,5706.703642,0.0601568
One,Existing,No Hit,CRI 01-13,Other,2028-07-31,11,10,8,0.0091872,13993.4256,6407.639959,7556.54358,5997.689406,0.1665136
One,Existing,No Hit,CRI 01-13,Other,2028-07-31,12,10,8,0.0071632,14210.5656,6676.70351,7984.616968,6360.681779,0.0643808
One,Existing,No Hit,CRI 01-13,Other,2028-08-31,1,10,8,0,13062.476,266.7409849,1346.429082,23.00897066,0
One,Existing,No Hit,CRI 01-13,Other,2028-08-31,2,10,8,0,13015.3912,2176.087507,5696.359063,466.3882141,47.3091168
One,Existing,No Hit,CRI 01-13,Other,2028-08-31,3,10,8,0,13008.912,3576.907027,6338.423256,1728.757797,-1.630816
One,Existing,No Hit,CRI 01-13,Other,2028-08-31,4,10,8,0.00091344,13007.344,4140.099717,6260.000222,2720.671497,-0.5544
One,Existing,No Hit,CRI 01-13,Other,46996,5,10,8,0,13005.664,4563.115248,6319.948954,3456.006751,-0.381392
One,Existing,No Hit,CRI 01-13,Other,46996,6,10,8,0,13004.9472,4952.830102,6517.780423,4054.780966,-1.052304
One,Existing,No Hit,CRI 01-13,Other,46996,7,10,8,0.00096624,13006.9912,5263.284192,6424.011177,4463.538685,-1.175504
One,Existing,No Hit,CRI 01-13,Other,46996,8,10,8,0,13229.384,5536.984045,6742.870179,4891.015124,-0.033968
One,Existing,No Hit,CRI 01-13,Other,46996,9,10,8,0.006424,13587,5832.350185,7005.269699,5308.640133,0.266992
One,Existing,No Hit,CRI 01-13,Other,46996,10,10,8,0.0046112,13827.996,6176.28271,7462.461954,5706.703642,0.0601568
One,Existing,No Hit,CRI 01-13,Other,46996,11,10,8,0.0091872,13993.4256,6407.639959,7556.54358,5997.689406,0.1665136
One,Existing,No Hit,CRI 01-13,Other,46996,12,10,8,0.0071632,14210.5656,6676.70351,7984.616968,6360.681779,0.0643808
One,Existing,No Hit,CRI 01-13,Other,2028-09-31,1,10,8,0,13062.476,266.7409849,1346.429082,23.00897066,0
One,Existing,No Hit,CRI 01-13,Other,2028-09-31,2,10,8,0,13015.3912,2176.087507,5696.359063,466.3882141,47.3091168
One,Existing,No Hit,CRI 01-13,Other,2028-09-31,3,10,8,0,13008.912,3576.907027,6338.423256,1728.757797,-1.630816
One,Existing,No Hit,CRI 01-13,Other,2028-09-31,4,10,8,0.00091344,13007.344,4140.099717,6260.000222,2720.671497,-0.5544
One,Existing,No Hit,CRI 01-13,Other,2028-09-31,5,10,8,0,13005.664,4563.115248,6319.948954,3456.006751,-0.381392
One,Existing,No Hit,CRI 01-13,Other,2028-09-31,6,10,8,0,13004.9472,4952.830102,6517.780423,4054.780966,-1.052304
One,Existing,No Hit,CRI 01-13,Other,2028-09-31,7,10,8,0.00096624,13006.9912,5263.284192,6424.011177,4463.538685,-1.175504
One,Existing,No Hit,CRI 01-13,Other,2028-09-31,8,10,8,0,13229.384,5536.984045,6742.870179,4891.015124,-0.033968
One,Existing,No Hit,CRI 01-13,Other,2028-09-31,9,10,8,0.006424,13587,5832.350185,7005.269699,5308.640133,0.266992
One,Existing,No Hit,CRI 01-13,Other,2028-09-31,10,10,8,0.0046112,13827.996,6176.28271,7462.461954,5706.703642,0.0601568
One,Existing,No Hit,CRI 01-13,Other,2028-09-31,11,10,8,0.0091872,13993.4256,6407.639959,7556.54358,5997.689406,0.1665136
One,Existing,No Hit,CRI 01-13,Other,2028-09-31,12,10,8,0.0071632,14210.5656,6676.70351,7984.616968,6360.681779,0.0643808
One,Existing,No Hit,CRI 01-13,Other,2028-10-31,1,10,8,0,13062.476,266.7409849,1346.429082,23.00897066,0
One,Existing,No Hit,CRI 01-13,Other,2028-10-31,2,10,8,0,13015.3912,2176.087507,5696.359063,466.3882141,47.3091168
One,Existing,No Hit,CRI 01-13,Other,2028-10-31,3,10,8,0,13008.912,3576.907027,6338.423256,1728.757797,-1.630816
One,Existing,No Hit,CRI 01-13,Other,2028-10-31,4,10,8,0.00091344,13007.344,4140.099717,6260.000222,2720.671497,-0.5544
One,Existing,No Hit,CRI 01-13,Other,2028-10-31,5,10,8,0,13005.664,4563.115248,6319.948954,3456.006751,-0.381392
One,Existing,No Hit,CRI 01-13,Other,2028-10-31,6,10,8,0,13004.9472,4952.830102,6517.780423,4054.780966,-1.052304
One,Existing,No Hit,CRI 01-13,Other,2028-10-31,7,10,8,0.00096624,13006.9912,5263.284192,6424.011177,4463.538685,-1.175504
One,Existing,No Hit,CRI 01-13,Other,2028-10-31,8,10,8,0,13229.384,5536.984045,6742.870179,4891.015124,-0.033968
One,Existing,No Hit,CRI 01-13,Other,2028-10-31,9,10,8,0.006424,13587,5832.350185,7005.269699,5308.640133,0.266992
One,Existing,No Hit,CRI 01-13,Other,2028-10-31,10,10,8,0.0046112,13827.996,6176.28271,7462.461954,5706.703642,0.0601568
One,Existing,No Hit,CRI 01-13,Other,2028-10-31,11,10,8,0.0091872,13993.4256,6407.639959,7556.54358,5997.689406,0.1665136
One,Existing,No Hit,CRI 01-13,Other,2028-10-31,12,10,8,0.0071632,14210.5656,6676.70351,7984.616968,6360.681779,0.0643808
One,Existing,No Score,CRI 18-20,University,2028-07-31,1,275,241,0,727042.0038,9765.337378,63169.1172,629.3838063,0
One,Existing,No Score,CRI 18-20,University,2028-07-31,2,275,240,0,722379.84,70046.28357,245033.2644,12793.48438,580.611888
One,Existing,No Score,CRI 18-20,University,2028-07-31,3,275,240,0,722108.352,111078.5339,262019.1818,38243.08403,-20.01456
One,Existing,No Score,CRI 18-20,University,2028-07-31,4,275,240,0.0112104,722049.888,128178.0073,257470.4986,57192.47569,-6.804
One,Existing,No Score,CRI 18-20,University,2028-07-31,5,275,239,0,719222.0308,142190.4113,255019.9496,70078.402,-4.661217
One,Existing,No Score,CRI 18-20,University,2028-07-31,6,275,239,0,719058.746,152279.6007,256159.9325,79492.55555,-12.860829
One,Existing,No Score,CRI 18-20,University,2028-07-31,7,275,239,0.01180899,719171.5062,162174.7568,260278.4522,86784.01001,-14.366529
One,Existing,No Score,CRI 18-20,University,2028-07-31,8,275,238,0,738121.9664,169701.9165,269751.618,93744.1363,-0.413406
One,Existing,No Score,CRI 18-20,University,2028-07-31,9,275,238,0.078183,767492.88,175218.8548,266219.4878,95572.87902,3.249414
One,Existing,No Score,CRI 18-20,University,2028-07-31,10,275,237,0.0558846,785020.2192,182626.4758,278279.855,102228.8771,0.7290594
One,Existing,No Score,CRI 18-20,University,2028-07-31,11,275,237,0.1113426,797682.039,188747.4443,273029.8106,107085.032,2.0180313
One,Existing,No Score,CRI 18-20,University,2028-07-31,12,275,236,0.0864468,813381.0328,196480.3223,286725.1105,113492.5552,0.7769592
One,Existing,No Score,CRI 18-20,University,2028-08-31,1,390,342,0,1031735.956,13857.86466,89642.48168,893.1504637,0
One,Existing,No Score,CRI 18-20,University,2028-08-31,2,390,341,0,1026381.356,99524.09457,348151.4298,18177.40906,824.9527242
One,Existing,No Score,CRI 18-20,University,2028-08-31,3,390,340,0,1022986.832,157361.2563,371193.841,54177.70237,-28.35396
One,Existing,No Score,CRI 18-20,University,2028-08-31,4,390,340,0.0158814,1022904.008,181585.5103,364749.873,81022.6739,-9.639
One,Existing,No Score,CRI 18-20,University,2028-08-31,5,390,339,0,1020151.751,201684.3072,361722.8574,99399.90911,-6.611517
One,Existing,No Score,CRI 18-20,University,2028-08-31,6,390,339,0,1019920.146,215994.9148,363339.8205,112753.039,-18.241929
One,Existing,No Score,CRI 18-20,University,2028-08-31,7,390,339,0.01674999,1020080.086,230030.3036,369181.5703,123095.3113,-20.377629
One,Existing,No Score,CRI 18-20,University,2028-08-31,8,390,338,0,1048257.246,241005.2428,383092.634,133132.4289,-0.587106
One,Existing,No Score,CRI 18-20,University,2028-08-31,9,390,337,0.1107045,1086744.12,248104.0086,376957.8462,135327.9842,4.601061
One,Existing,No Score,CRI 18-20,University,2028-08-31,10,390,337,0.0794646,1116252.379,259684.0605,395697.5153,145363.4244,1.0366794
One,Existing,No Score,CRI 18-20,University,2028-08-31,11,390,336,0.1578528,1130890.992,267591.3134,387080.2379,151816.7543,2.8610064
One,Existing,No Score,CRI 18-20,University,2028-08-31,12,390,336,0.1230768,1158034.013,279734.6961,408218.8015,161582.621,1.1061792
One,Existing,No Score,CRI 18-20,University,2028-09-31,1,450,394,0,1188608.089,15964.90841,103272.3327,1028.951119,0
One,Existing,No Score,CRI 18-20,University,2028-09-31,2,450,394,0,1185906.904,114992.6489,402262.9424,21002.63686,953.1711828
One,Existing,No Score,CRI 18-20,University,2028-09-31,3,450,393,0,1182452.426,181891.0992,429056.4103,62623.05009,-32.773842
One,Existing,No Score,CRI 18-20,University,2028-09-31,4,450,392,0.01831032,1179348.15,209357.4119,420535.1477,93414.37696,-11.1132
One,Existing,No Score,CRI 18-20,University,2028-09-31,5,450,392,0,1179644.502,233216.072,418275.3985,114940.3079,-7.645176
One,Existing,No Score,CRI 18-20,University,2028-09-31,6,450,391,0,1176368.074,249126.8781,419073.3623,130048.4905,-21.040101
One,Existing,No Score,CRI 18-20,University,2028-09-31,7,450,391,0.01931931,1176552.548,265315.1879,425811.1918,141977.1879,-23.503401
One,Existing,No Score,CRI 18-20,University,2028-09-31,8,450,390,0,1209527.592,278082.9725,442029.9623,153614.341,-0.67743
One,Existing,No Score,CRI 18-20,University,2028-09-31,9,450,389,0.1277865,1254431.64,286387.1197,435123.4485,156209.4535,5.311017
One,Existing,No Score,CRI 18-20,University,2028-09-31,10,450,389,0.0917262,1288493.102,299754.0045,456754.6986,167793.3891,1.1966418
One,Existing,No Score,CRI 18-20,University,2028-09-31,11,450,388,0.1822824,1305909.836,309004.2548,446985.5128,175312.2043,3.3037812
One,Existing,No Score,CRI 18-20,University,2028-09-31,12,450,387,0.1417581,1333807.033,322194.4268,470180.5838,186108.5546,1.2740814
One,Existing,No Score,CRI 18-20,University,47057,1,425,373,0,1125255.881,15113.9869,97767.96978,974.1085467,0
One,Existing,No Score,CRI 18-20,University,47057,2,425,372,0,1119688.752,108571.7395,379801.5598,19829.90079,899.9484264
One,Existing,No Score,CRI 18-20,University,47057,3,425,371,0,1116259.161,171708.9003,405037.9853,59117.43406,-30.939174
One,Existing,No Score,CRI 18-20,University,47057,4,425,370,0.0172827,1113160.244,197607.7613,396933.6853,88171.73336,-10.4895
One,Existing,No Score,CRI 18-20,University,47057,5,425,370,0,1113439.964,220127.4149,394800.7588,108489.5763,-7.21611
One,Existing,No Score,CRI 18-20,University,47057,6,425,370,0,1113187.18,235746.6622,396565.5858,123063.7889,-19.91007
One,Existing,No Score,CRI 18-20,University,47057,7,425,369,0.01823229,1110352.66,250386.9677,401852.5058,133988.7016,-22.180959
One,Existing,No Score,CRI 18-20,University,47057,8,425,369,0,1144399.183,263109.274,418228.349,145342.7996,-0.640953
One,Existing,No Score,CRI 18-20,University,47057,9,425,368,0.120888,1186711.68,270926.6326,411633.4937,147776.5524,5.024304
One,Existing,No Score,CRI 18-20,University,47057,10,425,367,0.0865386,1215622.027,282801.3359,430922.8134,158303.7886,1.1289654
One,Existing,No Score,CRI 18-20,University,47057,11,425,366,0.1719468,1231863.402,291483.395,421640.9734,165371.8216,3.1164534
One,Existing,No Score,CRI 18-20,University,47057,12,425,366,0.1340658,1261429.907,304711.0083,444666.9087,176009.6408,1.2049452
